id,user_id,session_id,event_type,product_id,product_variant_id,metadata,created_at
767,1001326,session_1001326_420049,AddToCart,3470901,949,"{""product_type"": ""toy"", ""price"": 63.69, ""quantity"": 1}",2017-12-02 01:15:40
768,1004807,session_1004807_420049,AddToCart,2032855,552,"{""product_type"": ""clothes"", ""price"": 62.27, ""quantity"": 1}",2017-12-02 01:18:50
769,1001629,session_1001629_420049,PlaceOrder,1014292,287,"{""order_id"": 10133, ""product_type"": ""accessory"", ""price"": 15.16, ""quantity"": 1}",2017-12-02 01:32:54
770,1003901,session_1003901_420049,AddToCart,4054448,1065,"{""product_type"": ""toy"", ""price"": 91.46, ""quantity"": 1}",2017-12-02 01:35:40
771,1004807,session_1004807_420049,PlaceOrder,3976381,1049,"{""order_id"": 10134, ""product_type"": ""clothes"", ""price"": 66.6, ""quantity"": 1}",2017-12-02 01:45:31
772,1004807,session_1004807_420049,AddToCart,1764042,466,"{""product_type"": ""accessory"", ""price"": 49.51, ""quantity"": 1}",2017-12-02 01:46:12
773,1004337,session_1004337_420050,PlaceOrder,1327049,354,"{""order_id"": 10135, ""product_type"": ""sport_equipment"", ""price"": 13.78, ""quantity"": 1}",2017-12-02 02:18:25
774,1001466,session_1001466_420050,AddToCart,4286624,1128,"{""product_type"": ""sport_equipment"", ""price"": 13.88, ""quantity"": 1}",2017-12-02 02:23:17
775,1005294,session_1005294_420050,AddToCart,672767,173,"{""product_type"": ""furniture"", ""price"": 304.7, ""quantity"": 1}",2017-12-02 02:39:51
776,1005074,session_1005074_420050,PlaceOrder,965798,270,"{""order_id"": 10136, ""product_type"": ""book"", ""price"": 12.08, ""quantity"": 1}",2017-12-02 02:50:09
777,1004807,session_1004807_420051,ClickProduct,3297610,906,"{""product_type"": ""clothes"", ""price"": 78.28}",2017-12-02 03:09:30
778,1003901,session_1003901_420051,PlaceOrder,3823579,1017,"{""order_id"": 10137, ""product_type"": ""accessory"", ""price"": 19.62, ""quantity"": 1}",2017-12-02 03:26:46
779,1005832,session_1005832_420051,ClickProduct,4643236,1211,"{""product_type"": ""electronic"", ""price"": 834.22}",2017-12-02 03:47:26
780,1001419,session_1001419_420051,ClickProduct,2550378,692,"{""product_type"": ""book"", ""price"": 28.43}",2017-12-02 03:53:59
781,1004584,session_1004584_420052,ClickProduct,2795410,783,"{""product_type"": ""book"", ""price"": 27.59}",2017-12-02 04:03:15
782,1000723,session_1000723_420052,ClickProduct,627476,155,"{""product_type"": ""cosmetic"", ""price"": 25.14}",2017-12-02 04:07:12
783,1003249,session_1003249_420052,ClickProduct,420144,98,"{""product_type"": ""toy"", ""price"": 5.31}",2017-12-02 04:20:34
784,1003724,session_1003724_420053,AddToCart,5039692,1310,"{""product_type"": ""electronic"", ""price"": 590.38, ""quantity"": 1}",2017-12-02 05:10:37
785,1000349,session_1000349_420053,PlaceOrder,2583697,702,"{""order_id"": 10138, ""product_type"": ""shoes"", ""price"": 82.19, ""quantity"": 1}",2017-12-02 05:16:04
786,1001199,session_1001199_420053,PlaceOrder,724626,190,"{""order_id"": 10139, ""product_type"": ""book"", ""price"": 37.72, ""quantity"": 1}",2017-12-02 05:17:24
787,1001419,session_1001419_420053,ClickProduct,4489561,1177,"{""product_type"": ""book"", ""price"": 30.59}",2017-12-02 05:35:40
788,1001419,session_1001419_420053,ClickProduct,1241301,331,"{""product_type"": ""book"", ""price"": 14.76}",2017-12-02 05:37:43
789,1002185,session_1002185_420053,ClickProduct,2290512,627,"{""product_type"": ""toy"", ""price"": 91.59}",2017-12-02 05:42:05
790,1002185,session_1002185_420053,ClickProduct,2405091,664,"{""product_type"": ""toy"", ""price"": 81.48}",2017-12-02 05:42:37
791,1004792,session_1004792_420053,AddToCart,3999452,1056,"{""product_type"": ""clothes"", ""price"": 42.47, ""quantity"": 1}",2017-12-02 05:47:18
792,1002185,session_1002185_420054,PlaceOrder,2405091,664,"{""order_id"": 10140, ""product_type"": ""toy"", ""price"": 81.48, ""quantity"": 1}",2017-12-02 06:38:08
793,1002185,session_1002185_420054,AddToCart,173040,35,"{""product_type"": ""cosmetic"", ""price"": 59.27, ""quantity"": 1}",2017-12-02 06:43:49
794,1002589,session_1002589_420054,PlaceOrder,1857391,504,"{""order_id"": 10141, ""product_type"": ""sport_equipment"", ""price"": 21.56, ""quantity"": 1}",2017-12-02 06:52:17
795,1000313,session_1000313_420055,AddToCart,2137013,583,"{""product_type"": ""toy"", ""price"": 81.25, ""quantity"": 1}",2017-12-02 07:02:55
796,1003901,session_1003901_420055,ClickProduct,939688,263,"{""product_type"": ""accessory"", ""price"": 59.76}",2017-12-02 07:05:49
797,1003901,session_1003901_420055,ClickProduct,4450718,1168,"{""product_type"": ""sport_equipment"", ""price"": 19.5}",2017-12-02 07:08:41
798,1003901,session_1003901_420055,ClickProduct,1279406,342,"{""product_type"": ""furniture"", ""price"": 260.12}",2017-12-02 07:08:53
799,1003901,session_1003901_420055,ClickProduct,1286844,343,"{""product_type"": ""sport_equipment"", ""price"": 62.03}",2017-12-02 07:10:50
800,1003901,session_1003901_420055,ClickProduct,4436021,1167,"{""product_type"": ""sport_equipment"", ""price"": 17.32}",2017-12-02 07:13:22
801,1003901,session_1003901_420055,ClickProduct,506837,129,"{""product_type"": ""electronic"", ""price"": 884.32}",2017-12-02 07:19:30
802,1000877,session_1000877_420055,AddToCart,4532743,1186,"{""product_type"": ""shoes"", ""price"": 80.46, ""quantity"": 1}",2017-12-02 07:31:24
803,1000877,session_1000877_420055,ClickProduct,3612554,972,"{""product_type"": ""shoes"", ""price"": 121.9}",2017-12-02 07:36:11
804,1000792,session_1000792_420055,ClickProduct,4203564,1110,"{""product_type"": ""furniture"", ""price"": 353.12}",2017-12-02 07:47:58
805,1000792,session_1000792_420055,ClickProduct,487347,123,"{""product_type"": ""sport_equipment"", ""price"": 81.71}",2017-12-02 07:48:37
806,1000228,session_1000228_420055,ClickProduct,1632677,437,"{""product_type"": ""electronic"", ""price"": 926.67}",2017-12-02 07:58:26
807,1000228,session_1000228_420055,ClickProduct,1701914,449,"{""product_type"": ""electronic"", ""price"": 350.15}",2017-12-02 07:58:34
808,1001375,session_1001375_420056,ClickProduct,2279108,624,"{""product_type"": ""sport_equipment"", ""price"": 79.51}",2017-12-02 08:17:01
809,1001375,session_1001375_420056,ClickProduct,2615507,707,"{""product_type"": ""toy"", ""price"": 77.63}",2017-12-02 08:19:54
810,10009,session_10009_420056,ClickProduct,3557403,969,"{""product_type"": ""furniture"", ""price"": 367.78}",2017-12-02 08:22:45
811,1001915,session_1001915_420056,PlaceOrder,3419397,934,"{""order_id"": 10142, ""product_type"": ""furniture"", ""price"": 98.17, ""quantity"": 1}",2017-12-02 08:30:43
812,1005712,session_1005712_420056,ClickProduct,4845655,1267,"{""product_type"": ""cosmetic"", ""price"": 37.41}",2017-12-02 08:56:14
813,1003901,session_1003901_420057,PlaceOrder,2969676,831,"{""order_id"": 10143, ""product_type"": ""sport_equipment"", ""price"": 21.51, ""quantity"": 1}",2017-12-02 09:21:04
814,1003901,session_1003901_420057,PlaceOrder,1339786,358,"{""order_id"": 10144, ""product_type"": ""clothes"", ""price"": 16.56, ""quantity"": 1}",2017-12-02 09:21:04
815,1003901,session_1003901_420057,PlaceOrder,1149771,310,"{""order_id"": 10145, ""product_type"": ""electronic"", ""price"": 203.97, ""quantity"": 1}",2017-12-02 09:21:04
816,1003901,session_1003901_420057,PlaceOrder,307896,72,"{""order_id"": 10146, ""product_type"": ""electronic"", ""price"": 771.57, ""quantity"": 1}",2017-12-02 09:21:04
817,1003901,session_1003901_420057,PlaceOrder,3095307,868,"{""order_id"": 10147, ""product_type"": ""sport_equipment"", ""price"": 64.73, ""quantity"": 1}",2017-12-02 09:21:04
818,1003901,session_1003901_420057,PlaceOrder,2044299,560,"{""order_id"": 10148, ""product_type"": ""sport_equipment"", ""price"": 33.41, ""quantity"": 1}",2017-12-02 09:21:04
819,1003901,session_1003901_420057,PlaceOrder,1286844,343,"{""order_id"": 10149, ""product_type"": ""sport_equipment"", ""price"": 62.03, ""quantity"": 1}",2017-12-02 09:21:04
820,1003901,session_1003901_420057,PlaceOrder,3107357,874,"{""order_id"": 10150, ""product_type"": ""clothes"", ""price"": 34.48, ""quantity"": 1}",2017-12-02 09:21:04
821,1003901,session_1003901_420057,PlaceOrder,689042,178,"{""order_id"": 10151, ""product_type"": ""cosmetic"", ""price"": 14.2, ""quantity"": 1}",2017-12-02 09:21:04
822,1003901,session_1003901_420057,PlaceOrder,506837,129,"{""order_id"": 10152, ""product_type"": ""electronic"", ""price"": 884.32, ""quantity"": 1}",2017-12-02 09:21:04
823,1003901,session_1003901_420057,PlaceOrder,2870017,802,"{""order_id"": 10153, ""product_type"": ""toy"", ""price"": 32.81, ""quantity"": 1}",2017-12-02 09:21:04
824,1003901,session_1003901_420057,PlaceOrder,2040053,556,"{""order_id"": 10154, ""product_type"": ""toy"", ""price"": 61.1, ""quantity"": 1}",2017-12-02 09:23:55
825,1002618,session_1002618_420057,ClickProduct,4107216,1080,"{""product_type"": ""book"", ""price"": 33.45}",2017-12-02 09:37:32
826,1002909,session_1002909_420058,ClickProduct,4166159,1102,"{""product_type"": ""book"", ""price"": 27.45}",2017-12-02 10:02:27
827,1003901,session_1003901_420059,AddToCart,904672,244,"{""product_type"": ""accessory"", ""price"": 24.14, ""quantity"": 1}",2017-12-02 11:02:03
828,1005712,session_1005712_420059,ClickProduct,5141627,1341,"{""product_type"": ""food"", ""price"": 47.29}",2017-12-02 11:06:06
829,1005712,session_1005712_420059,AddToCart,321118,74,"{""product_type"": ""electronic"", ""price"": 907.14, ""quantity"": 1}",2017-12-02 11:08:26
830,1004807,session_1004807_420059,ClickProduct,2407084,665,"{""product_type"": ""cosmetic"", ""price"": 8.45}",2017-12-02 11:14:33
831,1000723,session_1000723_420059,PlaceOrder,627476,155,"{""order_id"": 10155, ""product_type"": ""cosmetic"", ""price"": 25.14, ""quantity"": 1}",2017-12-02 11:18:07
832,1003901,session_1003901_420059,AddToCart,5122971,1336,"{""product_type"": ""accessory"", ""price"": 39.43, ""quantity"": 1}",2017-12-02 11:25:09
833,1003351,session_1003351_420059,ClickProduct,4243843,1119,"{""product_type"": ""shoes"", ""price"": 88.15}",2017-12-02 11:39:17
834,1002909,session_1002909_420059,PlaceOrder,4435573,1165,"{""order_id"": 10156, ""product_type"": ""book"", ""price"": 35.29, ""quantity"": 1}",2017-12-02 11:42:11
835,1003351,session_1003351_420059,ClickProduct,2696738,745,"{""product_type"": ""cosmetic"", ""price"": 43.54}",2017-12-02 11:46:18
836,1003351,session_1003351_420059,ClickProduct,2119408,576,"{""product_type"": ""cosmetic"", ""price"": 28.73}",2017-12-02 11:49:30
837,1003351,session_1003351_420059,ClickProduct,701097,182,"{""product_type"": ""cosmetic"", ""price"": 20.63}",2017-12-02 11:50:53
838,1003351,session_1003351_420059,AddToCart,701097,182,"{""product_type"": ""cosmetic"", ""price"": 20.63, ""quantity"": 1}",2017-12-02 11:53:17
839,1000228,session_1000228_420059,ClickProduct,1366286,374,"{""product_type"": ""furniture"", ""price"": 153.7}",2017-12-02 11:58:42
840,1000228,session_1000228_420060,ClickProduct,997154,280,"{""product_type"": ""toy"", ""price"": 21.86}",2017-12-02 12:13:31
841,1000228,session_1000228_420060,ClickProduct,2842032,795,"{""product_type"": ""toy"", ""price"": 69.89}",2017-12-02 12:20:12
842,1000723,session_1000723_420060,PlaceOrder,729577,196,"{""order_id"": 10157, ""product_type"": ""food"", ""price"": 25.46, ""quantity"": 1}",2017-12-02 12:35:03
843,1000792,session_1000792_420060,ClickProduct,487347,123,"{""product_type"": ""sport_equipment"", ""price"": 81.71}",2017-12-02 12:47:05
844,1001466,session_1001466_420061,ClickProduct,4409034,1159,"{""product_type"": ""clothes"", ""price"": 69.04}",2017-12-02 13:09:01
845,1005284,session_1005284_420061,ClickProduct,4694699,1229,"{""product_type"": ""clothes"", ""price"": 43.71}",2017-12-02 13:13:50
846,1000723,session_1000723_420061,PlaceOrder,1636223,440,"{""order_id"": 10158, ""product_type"": ""food"", ""price"": 60.64, ""quantity"": 1}",2017-12-02 13:15:38
847,1001466,session_1001466_420061,ClickProduct,4347450,1141,"{""product_type"": ""clothes"", ""price"": 75.03}",2017-12-02 13:15:51
848,1000723,session_1000723_420061,PlaceOrder,4804194,1252,"{""order_id"": 10159, ""product_type"": ""toy"", ""price"": 58.64, ""quantity"": 1}",2017-12-02 13:23:27
849,1000723,session_1000723_420061,ClickProduct,252579,54,"{""product_type"": ""accessory"", ""price"": 69.35}",2017-12-02 13:28:50
850,1001466,session_1001466_420061,ClickProduct,1818928,493,"{""product_type"": ""food"", ""price"": 78.57}",2017-12-02 13:29:09
851,1002307,session_1002307_420061,AddToCart,2301519,635,"{""product_type"": ""furniture"", ""price"": 113.71, ""quantity"": 1}",2017-12-02 13:30:41
852,1002307,session_1002307_420061,ClickProduct,528426,133,"{""product_type"": ""furniture"", ""price"": 396.46}",2017-12-02 13:31:04
853,1000792,session_1000792_420061,ClickProduct,1169469,318,"{""product_type"": ""furniture"", ""price"": 388.82}",2017-12-02 13:31:19
854,1005712,session_1005712_420061,AddToCart,610505,152,"{""product_type"": ""food"", ""price"": 11.66, ""quantity"": 1}",2017-12-02 13:31:58
855,1005712,session_1005712_420061,ClickProduct,2041725,558,"{""product_type"": ""book"", ""price"": 15.82}",2017-12-02 13:42:09
856,1000723,session_1000723_420061,PlaceOrder,2300846,633,"{""order_id"": 10160, ""product_type"": ""accessory"", ""price"": 55.76, ""quantity"": 1}",2017-12-02 13:44:03
857,1005166,session_1005166_420061,ClickProduct,3363470,926,"{""product_type"": ""furniture"", ""price"": 133.11}",2017-12-02 13:46:29
858,1000792,session_1000792_420061,ClickProduct,487347,123,"{""product_type"": ""sport_equipment"", ""price"": 81.71}",2017-12-02 13:47:54
859,1001915,session_1001915_420061,ClickProduct,4620686,1206,"{""product_type"": ""furniture"", ""price"": 194.3}",2017-12-02 13:54:05
860,1005284,session_1005284_420062,AddToCart,1892802,512,"{""product_type"": ""sport_equipment"", ""price"": 85.06, ""quantity"": 1}",2017-12-02 14:03:02
861,1005166,session_1005166_420062,PlaceOrder,4863117,1272,"{""order_id"": 10161, ""product_type"": ""furniture"", ""price"": 98.58, ""quantity"": 1}",2017-12-02 14:04:31
862,1005166,session_1005166_420062,PlaceOrder,4017832,1060,"{""order_id"": 10162, ""product_type"": ""furniture"", ""price"": 201.31, ""quantity"": 1}",2017-12-02 14:07:37
863,1001629,session_1001629_420062,PlaceOrder,1723753,456,"{""order_id"": 10163, ""product_type"": ""furniture"", ""price"": 173.95, ""quantity"": 1}",2017-12-02 14:14:57
864,1002307,session_1002307_420062,ClickProduct,1616429,433,"{""product_type"": ""accessory"", ""price"": 80.03}",2017-12-02 14:26:10
865,1001566,session_1001566_420063,ClickProduct,2874789,806,"{""product_type"": ""toy"", ""price"": 58.2}",2017-12-02 15:36:11
866,1001566,session_1001566_420063,ClickProduct,2521933,689,"{""product_type"": ""toy"", ""price"": 6.29}",2017-12-02 15:36:51
867,1002042,session_1002042_420063,AddToCart,3101480,871,"{""product_type"": ""book"", ""price"": 28.48, ""quantity"": 1}",2017-12-02 15:38:14
868,1002042,session_1002042_420063,PlaceOrder,2974274,832,"{""order_id"": 10164, ""product_type"": ""book"", ""price"": 32.6, ""quantity"": 1}",2017-12-02 15:41:41
869,1001566,session_1001566_420063,ClickProduct,2704566,749,"{""product_type"": ""toy"", ""price"": 36.82}",2017-12-02 15:43:58
870,1001566,session_1001566_420063,ClickProduct,1576207,428,"{""product_type"": ""electronic"", ""price"": 297.26}",2017-12-02 15:48:15
871,1001566,session_1001566_420063,AddToCart,1185201,319,"{""product_type"": ""toy"", ""price"": 39.24, ""quantity"": 1}",2017-12-02 15:51:07
872,1005649,session_1005649_420064,ClickProduct,2750969,768,"{""product_type"": ""book"", ""price"": 13.99}",2017-12-02 16:21:43
873,1005649,session_1005649_420064,AddToCart,1462679,404,"{""product_type"": ""book"", ""price"": 13.15, ""quantity"": 1}",2017-12-02 16:24:05
874,1005649,session_1005649_420064,ClickProduct,621929,153,"{""product_type"": ""book"", ""price"": 17.35}",2017-12-02 16:27:44
875,1000313,session_1000313_420064,ClickProduct,2137013,583,"{""product_type"": ""toy"", ""price"": 81.25}",2017-12-02 16:55:12
876,1000313,session_1000313_420065,PlaceOrder,2190257,600,"{""order_id"": 10165, ""product_type"": ""clothes"", ""price"": 57.27, ""quantity"": 1}",2017-12-02 17:01:51
877,1000313,session_1000313_420065,PlaceOrder,1413154,387,"{""order_id"": 10166, ""product_type"": ""toy"", ""price"": 46.92, ""quantity"": 1}",2017-12-02 17:01:51
878,100528,session_100528_420065,AddToCart,703963,183,"{""product_type"": ""book"", ""price"": 23.44, ""quantity"": 1}",2017-12-02 17:34:54
879,100528,session_100528_420065,PlaceOrder,3420920,935,"{""order_id"": 10167, ""product_type"": ""book"", ""price"": 24.64, ""quantity"": 1}",2017-12-02 17:36:26
880,1001375,session_1001375_420065,AddToCart,1341755,362,"{""product_type"": ""toy"", ""price"": 84.88, ""quantity"": 1}",2017-12-02 17:51:47
881,1001419,session_1001419_420065,ClickProduct,2044528,561,"{""product_type"": ""shoes"", ""price"": 98.75}",2017-12-02 17:57:51
882,1001466,session_1001466_420071,ClickProduct,2140034,587,"{""product_type"": ""furniture"", ""price"": 174.56}",2017-12-02 23:55:54
883,1000349,session_1000349_420072,ClickProduct,4350284,1144,"{""product_type"": ""electronic"", ""price"": 811.7}",2017-12-03 00:22:09
884,1005294,session_1005294_420072,AddToCart,3865393,1028,"{""product_type"": ""electronic"", ""price"": 202.32, ""quantity"": 1}",2017-12-03 00:35:20
885,1005294,session_1005294_420072,ClickProduct,755870,206,"{""product_type"": ""electronic"", ""price"": 161.6}",2017-12-03 00:36:42
886,1001472,session_1001472_420072,ClickProduct,1855491,502,"{""product_type"": ""electronic"", ""price"": 735.87}",2017-12-03 00:44:52
887,1005284,session_1005284_420072,AddToCart,4344847,1138,"{""product_type"": ""food"", ""price"": 70.66, ""quantity"": 1}",2017-12-03 00:56:37
888,1002909,session_1002909_420073,ClickProduct,5073692,1320,"{""product_type"": ""food"", ""price"": 62.8}",2017-12-03 01:01:54
889,1005284,session_1005284_420073,PlaceOrder,4119899,1085,"{""order_id"": 10168, ""product_type"": ""clothes"", ""price"": 19.82, ""quantity"": 1}",2017-12-03 01:12:02
890,1002909,session_1002909_420073,ClickProduct,2219674,610,"{""product_type"": ""shoes"", ""price"": 117.77}",2017-12-03 01:15:04
891,1005166,session_1005166_420074,PlaceOrder,1826559,494,"{""order_id"": 10169, ""product_type"": ""electronic"", ""price"": 578.94, ""quantity"": 1}",2017-12-03 02:00:08
892,10009,session_10009_420074,PlaceOrder,3557403,969,"{""order_id"": 10170, ""product_type"": ""furniture"", ""price"": 367.78, ""quantity"": 1}",2017-12-03 02:01:33
893,1000723,session_1000723_420074,ClickProduct,10034,1,"{""product_type"": ""clothes"", ""price"": 55.92}",2017-12-03 02:50:13
894,1000723,session_1000723_420074,ClickProduct,1791424,479,"{""product_type"": ""clothes"", ""price"": 51.85}",2017-12-03 02:50:24
895,1002307,session_1002307_420074,ClickProduct,954365,266,"{""product_type"": ""furniture"", ""price"": 209.16}",2017-12-03 02:52:02
896,1002307,session_1002307_420074,PlaceOrder,2028434,551,"{""order_id"": 10171, ""product_type"": ""toy"", ""price"": 22.4, ""quantity"": 1}",2017-12-03 02:56:17
897,1002307,session_1002307_420074,PlaceOrder,1164412,314,"{""order_id"": 10172, ""product_type"": ""book"", ""price"": 24.6, ""quantity"": 1}",2017-12-03 02:56:17
898,1002307,session_1002307_420074,PlaceOrder,4466165,1171,"{""order_id"": 10173, ""product_type"": ""shoes"", ""price"": 128.99, ""quantity"": 1}",2017-12-03 02:56:17
899,1000723,session_1000723_420075,ClickProduct,2360940,651,"{""product_type"": ""shoes"", ""price"": 88.65}",2017-12-03 03:00:42
900,1005712,session_1005712_420075,ClickProduct,4705170,1237,"{""product_type"": ""furniture"", ""price"": 126.59}",2017-12-03 03:20:36
901,1005712,session_1005712_420075,ClickProduct,2982506,835,"{""product_type"": ""cosmetic"", ""price"": 83.06}",2017-12-03 03:21:39
902,1003901,session_1003901_420075,ClickProduct,1347509,363,"{""product_type"": ""shoes"", ""price"": 90.1}",2017-12-03 03:26:32
903,1004584,session_1004584_420075,PlaceOrder,3334864,916,"{""order_id"": 10174, ""product_type"": ""toy"", ""price"": 5.27, ""quantity"": 1}",2017-12-03 03:41:57
904,1002307,session_1002307_420076,PlaceOrder,300124,63,"{""order_id"": 10175, ""product_type"": ""accessory"", ""price"": 24.99, ""quantity"": 1}",2017-12-03 04:02:37
905,1000084,session_1000084_420076,ClickProduct,3239215,901,"{""product_type"": ""sport_equipment"", ""price"": 13.62}",2017-12-03 04:14:46
906,1005712,session_1005712_420076,PlaceOrder,610505,152,"{""order_id"": 10176, ""product_type"": ""food"", ""price"": 11.66, ""quantity"": 1}",2017-12-03 04:36:10
907,1000084,session_1000084_420076,AddToCart,1381037,383,"{""product_type"": ""accessory"", ""price"": 88.85, ""quantity"": 1}",2017-12-03 04:45:30
908,1000084,session_1000084_420076,ClickProduct,4367881,1149,"{""product_type"": ""accessory"", ""price"": 13.78}",2017-12-03 04:54:43
909,1000084,session_1000084_420077,PlaceOrder,3891320,1032,"{""order_id"": 10177, ""product_type"": ""clothes"", ""price"": 48.72, ""quantity"": 1}",2017-12-03 05:03:58
910,1004792,session_1004792_420077,ClickProduct,2955803,821,"{""product_type"": ""book"", ""price"": 27.85}",2017-12-03 05:07:16
911,1002909,session_1002909_420077,ClickProduct,4708420,1239,"{""product_type"": ""book"", ""price"": 10.43}",2017-12-03 05:16:52
912,1004337,session_1004337_420077,PlaceOrder,2635552,719,"{""order_id"": 10178, ""product_type"": ""accessory"", ""price"": 36.25, ""quantity"": 1}",2017-12-03 05:18:26
913,1002909,session_1002909_420077,ClickProduct,3362139,924,"{""product_type"": ""book"", ""price"": 14.23}",2017-12-03 05:25:02
914,1003716,session_1003716_420077,PlaceOrder,3329070,913,"{""order_id"": 10179, ""product_type"": ""food"", ""price"": 35.88, ""quantity"": 1}",2017-12-03 05:44:58
915,1004337,session_1004337_420077,ClickProduct,4025544,1062,"{""product_type"": ""cosmetic"", ""price"": 21.16}",2017-12-03 05:54:12
916,1001199,session_1001199_420077,PlaceOrder,347750,81,"{""order_id"": 10180, ""product_type"": ""furniture"", ""price"": 144.04, ""quantity"": 1}",2017-12-03 05:59:30
917,1000636,session_1000636_420078,ClickProduct,5050528,1314,"{""product_type"": ""furniture"", ""price"": 266.84}",2017-12-03 06:00:30
918,1003656,session_1003656_420078,ClickProduct,1785183,475,"{""product_type"": ""book"", ""price"": 37.94}",2017-12-03 06:03:23
919,1003656,session_1003656_420078,AddToCart,2969304,829,"{""product_type"": ""book"", ""price"": 18.8, ""quantity"": 1}",2017-12-03 06:09:29
920,1004792,session_1004792_420078,AddToCart,3555246,966,"{""product_type"": ""furniture"", ""price"": 210.95, ""quantity"": 1}",2017-12-03 06:10:51
921,1003249,session_1003249_420078,ClickProduct,2635102,717,"{""product_type"": ""clothes"", ""price"": 49.47}",2017-12-03 06:38:38
922,1003249,session_1003249_420079,PlaceOrder,4172446,1104,"{""order_id"": 10181, ""product_type"": ""sport_equipment"", ""price"": 41.14, ""quantity"": 1}",2017-12-03 07:11:06
923,1000084,session_1000084_420079,PlaceOrder,2425522,669,"{""order_id"": 10182, ""product_type"": ""clothes"", ""price"": 70.35, ""quantity"": 1}",2017-12-03 07:12:14
924,1003249,session_1003249_420079,PlaceOrder,532145,135,"{""order_id"": 10183, ""product_type"": ""electronic"", ""price"": 458.69, ""quantity"": 1}",2017-12-03 07:27:44
925,1003249,session_1003249_420079,PlaceOrder,3022799,851,"{""order_id"": 10184, ""product_type"": ""accessory"", ""price"": 6.31, ""quantity"": 1}",2017-12-03 07:27:44
926,1003249,session_1003249_420079,AddToCart,4234760,1116,"{""product_type"": ""sport_equipment"", ""price"": 52.43, ""quantity"": 1}",2017-12-03 07:31:38
927,1003716,session_1003716_420079,ClickProduct,2453991,679,"{""product_type"": ""sport_equipment"", ""price"": 24.13}",2017-12-03 07:34:20
928,1005166,session_1005166_420079,PlaceOrder,2033793,554,"{""order_id"": 10185, ""product_type"": ""book"", ""price"": 30.74, ""quantity"": 1}",2017-12-03 07:38:55
929,1004807,session_1004807_420079,PlaceOrder,2927238,813,"{""order_id"": 10186, ""product_type"": ""accessory"", ""price"": 62.06, ""quantity"": 1}",2017-12-03 07:46:41
930,1000877,session_1000877_420079,ClickProduct,212989,51,"{""product_type"": ""sport_equipment"", ""price"": 28.01}",2017-12-03 07:47:13
931,10009,session_10009_420079,ClickProduct,4790721,1250,"{""product_type"": ""book"", ""price"": 27.44}",2017-12-03 07:48:59
932,1002042,session_1002042_420079,ClickProduct,3980381,1053,"{""product_type"": ""toy"", ""price"": 8.98}",2017-12-03 07:55:45
933,1004792,session_1004792_420080,AddToCart,585725,147,"{""product_type"": ""furniture"", ""price"": 109.75, ""quantity"": 1}",2017-12-03 08:06:43
934,1003716,session_1003716_420080,ClickProduct,4120712,1087,"{""product_type"": ""sport_equipment"", ""price"": 51.45}",2017-12-03 08:10:53
935,1000084,session_1000084_420080,ClickProduct,2861878,800,"{""product_type"": ""clothes"", ""price"": 51.6}",2017-12-03 08:26:33
936,1002927,session_1002927_420080,ClickProduct,856297,236,"{""product_type"": ""toy"", ""price"": 92.59}",2017-12-03 08:32:52
937,1000723,session_1000723_420081,ClickProduct,4365582,1147,"{""product_type"": ""book"", ""price"": 38.91}",2017-12-03 09:07:38
938,1000877,session_1000877_420081,AddToCart,3422222,939,"{""product_type"": ""toy"", ""price"": 10.72, ""quantity"": 1}",2017-12-03 09:07:49
939,1001466,session_1001466_420081,PlaceOrder,3828201,1019,"{""order_id"": 10187, ""product_type"": ""electronic"", ""price"": 144.74, ""quantity"": 1}",2017-12-03 09:13:26
940,1003716,session_1003716_420081,ClickProduct,180342,40,"{""product_type"": ""sport_equipment"", ""price"": 86.45}",2017-12-03 09:27:07
941,1003351,session_1003351_420081,ClickProduct,2995656,841,"{""product_type"": ""clothes"", ""price"": 76.63}",2017-12-03 09:48:52
942,1000636,session_1000636_420081,ClickProduct,2087115,571,"{""product_type"": ""shoes"", ""price"": 103.15}",2017-12-03 09:58:12
943,1002042,session_1002042_420082,ClickProduct,5008017,1305,"{""product_type"": ""toy"", ""price"": 30.07}",2017-12-03 10:04:36
944,1005712,session_1005712_420082,ClickProduct,3421467,937,"{""product_type"": ""shoes"", ""price"": 110.77}",2017-12-03 10:05:15
945,1002042,session_1002042_420082,PlaceOrder,4520041,1183,"{""order_id"": 10188, ""product_type"": ""toy"", ""price"": 95.77, ""quantity"": 1}",2017-12-03 10:06:45
946,1003716,session_1003716_420082,ClickProduct,3541239,963,"{""product_type"": ""sport_equipment"", ""price"": 42.48}",2017-12-03 10:07:39
947,1005712,session_1005712_420082,AddToCart,2413573,667,"{""product_type"": ""shoes"", ""price"": 52.75, ""quantity"": 1}",2017-12-03 10:07:39
948,1005712,session_1005712_420082,ClickProduct,4538674,1188,"{""product_type"": ""sport_equipment"", ""price"": 97.54}",2017-12-03 10:11:32
949,1002927,session_1002927_420082,ClickProduct,5075315,1321,"{""product_type"": ""book"", ""price"": 17.24}",2017-12-03 10:13:25
950,1005712,session_1005712_420082,ClickProduct,2797533,785,"{""product_type"": ""sport_equipment"", ""price"": 51.78}",2017-12-03 10:14:59
951,1000084,session_1000084_420082,ClickProduct,4363274,1146,"{""product_type"": ""cosmetic"", ""price"": 67.99}",2017-12-03 10:16:33
